,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
14,0,7,1,2,0,-3,11,0,-4,6,0,2,0,3,2,0,2,5,0,0,0,-1,3,0,-5,7,0,0,0,2,2,2,1,-1,0,0,0,0,2,2,-2,-1,0,0,0,0,3,2,-2,7,0,0,0,2,0,2,1,-3,0,0,0,-2,4,2
15,17,26,2,3,0,4,17,0,5,8,0,1,0,4,0,1,2,8,0,1,0,6,2,1,2,9,0,-1,0,2,0,1,2,-4,-1,-1,0,6,1,1,-4,6,-1,-1,0,6,-1,1,2,-2,-1,-1,0,2,3,1,-4,6,-1,-1,0,6,-1,1
16,-1,13,1,-2,0,3,4,0,6,10,0,0,0,5,4,0,4,0,1,-2,0,-2,10,0,18,11,2,-2,0,4,3,2,-8,22,1,0,0,4,1,2,4,-3,0,-2,0,0,5,2,0,4,0,-2,0,4,1,2,4,-2,0,-2,0,0,5,2
17,0,6,0,3,0,12,1,0,-2,8,0,3,0,9,11,0,4,7,0,3,0,11,13,2,-1,3,0,0,0,7,13,2,-2,5,0,0,0,11,12,2,1,-5,0,0,0,10,11,2,-5,6,0,0,0,6,14,2,1,-4,0,0,0,11,11,2
18,6,6,0,2,0,4,22,0,-3,5,0,0,0,6,10,1,4,-2,0,0,0,2,17,1,1,-2,0,0,0,9,6,4,0,5,0,0,0,2,24,1,4,-4,0,0,0,8,4,0,-2,6,0,0,0,0,10,0,4,-2,0,0,0,-2,10,0
19,6,2,1,2,0,-3,11,0,2,4,1,2,0,-2,2,0,7,-8,0,0,0,-2,0,2,7,-10,0,0,0,0,1,2,0,0,0,0,0,-4,5,2,7,-9,0,0,0,0,1,2,1,-1,0,0,0,-4,5,2,7,-8,0,0,0,0,3,2
20,18,12,2,2,0,4,2,0,0,30,1,0,0,-2,2,0,7,1,0,-2,0,2,2,2,3,8,0,-2,0,0,1,2,7,2,0,-2,0,0,3,2,6,0,0,-2,0,2,0,2,6,8,0,-2,0,-2,4,2,9,-2,0,-2,0,2,3,2
21,6,7,0,3,0,19,13,0,4,8,0,3,0,19,13,2,8,3,0,2,0,22,22,2,4,-3,0,0,0,22,1,3,4,5,0,0,0,18,20,3,7,-5,0,0,0,14,33,3,1,5,0,0,0,18,12,3,7,-3,0,0,0,10,12,4
22,3,7,0,3,2,17,54,2,1,8,0,3,0,8,16,0,5,-2,0,3,0,10,15,0,1,-3,0,0,0,6,19,2,0,4,0,0,0,10,18,2,4,-5,0,0,0,6,16,2,-2,4,0,0,0,10,17,2,4,-3,0,0,0,10,15,2
23,-2,9,0,3,0,3,5,0,1,10,0,3,0,-2,2,0,2,4,0,2,0,0,-1,0,-5,7,0,0,0,-4,2,2,1,-1,0,0,0,0,3,2,-5,7,0,0,0,0,1,2,1,-1,0,0,0,-4,5,2,-2,-1,0,0,0,0,1,2
24,12,15,1,4,0,2,1,0,8,5,0,4,0,5,-1,0,2,9,0,4,0,-1,-2,0,6,-3,0,4,0,3,-4,0,0,7,0,4,0,1,-1,2,5,-3,0,1,0,1,1,2,2,-3,0,1,0,3,-2,2,1,4,0,1,0,-1,2,2
25,4,10,0,3,0,2,3,0,10,7,0,3,0,-3,4,0,1,8,0,0,0,-2,6,0,7,-2,0,0,0,-4,3,2,0,6,0,0,0,0,2,2,7,-1,0,0,0,-3,1,2,4,-1,0,0,0,0,1,2,3,6,0,0,0,0,-1,2
26,2,2,0,2,0,5,3,0,4,-2,0,1,0,6,2,0,1,-2,0,0,0,2,2,0,1,5,0,0,0,4,4,2,4,-4,0,0,0,0,2,2,-2,5,0,0,0,4,3,2,4,-2,0,0,0,2,2,2,-2,6,0,0,0,2,4,2
27,5,0,0,3,0,15,8,1,8,-8,0,3,0,10,3,1,8,-10,0,3,1,12,17,1,2,0,0,0,1,32,5,1,8,-9,0,0,0,12,7,3,2,-1,0,0,0,8,10,3,8,-8,0,0,0,13,7,3,2,0,0,0,0,8,10,3
28,0,7,0,3,0,3,4,0,-2,11,0,3,0,5,2,0,2,4,0,2,0,3,1,0,-4,6,0,2,0,2,2,2,1,-1,0,0,0,4,-1,2,-2,-1,0,0,0,0,3,2,-2,7,0,0,0,4,2,2,1,-3,0,0,0,0,0,2
29,3,8,0,3,0,5,15,2,-1,10,0,3,0,8,13,2,4,-2,0,2,0,2,12,2,1,-2,0,0,0,6,15,4,0,5,0,0,0,2,13,4,4,-4,0,0,0,6,14,4,-2,5,0,0,0,6,12,4,4,-2,0,0,0,2,16,4
30,7,2,0,3,0,7,5,0,4,-8,0,2,0,6,0,1,4,-1,0,0,0,0,2,1,7,-10,0,0,0,4,1,1,1,0,0,0,0,0,-1,1,7,-9,0,0,0,4,0,1,1,0,0,0,0,4,-2,1,7,-8,0,0,0,0,2,1
31,11,2,0,6,0,3,2,0,12,12,0,5,0,6,0,0,10,16,3,3,0,2,0,0,17,7,0,2,0,4,-3,0,11,2,2,1,0,0,0,2,16,15,4,-1,0,4,1,2,17,8,0,3,0,4,-1,2,5,10,0,4,0,0,3,2
32,-3,9,0,2,0,5,2,0,0,11,0,2,0,6,1,0,3,8,0,2,0,4,-2,2,-3,11,0,2,0,2,2,2,0,0,0,-1,0,2,3,2,-6,8,0,-1,0,4,0,2,0,0,0,-1,0,0,4,2,-3,0,0,-1,0,4,3,2
33,2,8,0,3,0,17,43,2,-2,10,0,3,0,12,9,2,3,-2,0,3,0,14,10,2,3,-4,0,2,0,9,14,4,-4,6,0,0,0,12,12,4,3,-3,0,0,0,8,10,4,-3,5,0,0,0,12,11,4,3,-2,0,0,0,10,10,4
34,4,2,0,3,0,2,10,0,1,-4,0,3,0,-1,4,1,-4,9,0,3,0,0,2,1,1,-3,0,0,0,1,1,1,-5,5,0,0,0,-4,4,1,1,-2,0,0,0,1,1,1,-5,5,0,0,0,-4,4,1,1,-2,0,0,0,0,3,1
35,6,2,0,3,0,5,2,0,7,2,0,3,0,-2,1,0,5,-1,0,2,0,2,2,2,7,-10,0,0,0,0,2,2,1,0,0,0,0,0,3,2,7,-8,0,0,0,3,1,2,1,0,0,0,0,-2,4,2,7,-8,0,0,0,2,3,2
36,17,7,2,1,0,1,4,0,7,8,5,1,0,0,-1,0,2,-5,1,-1,0,0,-2,0,1,2,0,-1,0,-4,3,2,4,-8,0,-1,0,0,2,2,-2,2,0,-1,0,-3,1,2,4,-6,0,-1,0,0,1,2,-2,2,0,-1,0,-2,0,2
37,5,7,0,2,0,0,5,0,3,8,0,2,0,0,0,0,9,7,0,2,0,0,0,0,6,-5,0,-1,0,-4,0,0,0,6,0,-1,0,0,-1,0,6,-4,0,-1,0,-4,4,2,0,5,0,-1,0,0,2,2,6,-3,0,-1,0,-2,1,2
38,0,7,1,2,0,15,33,1,-4,12,1,2,0,15,27,2,1,-2,1,2,0,11,26,2,-6,6,0,0,0,13,25,2,1,-1,0,0,0,9,29,2,-2,-1,0,0,0,13,28,2,-3,6,0,0,0,9,26,2,1,-3,0,0,0,13,27,2
39,3,7,0,3,0,-2,10,0,1,8,0,3,0,2,2,0,7,7,0,3,0,-4,1,0,1,-3,0,2,0,0,4,2,1,5,0,0,0,-4,2,2,4,-5,0,0,0,0,3,2,-2,5,0,0,0,-2,2,2,4,-3,0,0,0,-2,4,2
40,5,7,1,2,0,4,2,0,3,8,1,2,0,0,3,0,7,3,0,2,0,2,2,0,3,-3,0,2,0,0,1,2,3,5,0,0,0,0,3,2,6,-5,0,0,0,2,0,2,0,5,0,0,0,-2,4,2,6,-3,0,0,0,2,3,2
41,15,20,3,3,0,5,1,0,6,2,1,2,0,7,1,0,0,5,1,2,0,1,3,0,4,0,0,2,0,4,-1,0,-3,2,0,0,0,0,3,2,3,-6,0,0,0,4,1,2,0,-6,0,0,0,2,0,2,0,2,0,0,0,2,2,2
42,3,7,0,3,0,2,2,0,-2,0,0,3,0,5,-2,0,-2,7,0,2,0,-1,1,0,1,-2,0,2,0,3,1,2,-5,7,0,2,0,3,-1,2,1,0,0,0,0,-1,3,2,-6,7,0,0,0,3,0,2,1,0,0,0,0,-1,3,2
43,6,1,0,3,0,8,18,1,4,2,0,3,0,6,17,0,10,1,0,3,0,10,14,2,4,-9,0,0,0,6,17,2,4,-1,0,0,0,6,18,2,7,-11,0,0,0,8,15,2,1,-1,0,0,0,4,19,2,7,-9,0,0,0,8,18,2
44,6,1,1,2,0,4,5,0,4,2,1,2,0,0,2,0,8,-3,0,2,0,2,-1,0,7,-11,0,0,0,0,2,2,1,0,0,0,0,0,4,2,7,-10,0,0,0,2,1,2,1,-1,0,0,0,-2,5,2,7,-9,0,0,0,2,1,2
45,3,7,0,3,0,3,3,0,-1,9,0,3,0,-2,0,0,4,-3,0,2,0,0,-1,0,1,-3,0,0,0,-4,-1,2,0,4,0,0,0,0,2,2,4,-5,0,0,0,-4,0,2,-2,5,0,0,0,0,1,2,4,-3,0,0,0,0,-1,2
46,8,2,0,3,0,0,10,1,-1,5,1,-1,0,-1,0,2,4,-7,0,-1,0,1,0,2,-3,0,0,-1,0,-3,3,2,4,-7,0,-1,0,1,2,2,1,-7,0,-1,0,-3,0,2,0,0,0,-1,0,1,1,2,4,-9,0,-1,0,1,-1,2
47,0,7,0,3,0,3,3,0,-4,11,0,3,0,7,2,0,1,-1,0,2,0,0,4,0,-5,6,0,0,0,4,2,0,1,-1,0,0,0,1,2,2,-2,-1,0,0,0,4,2,2,-3,6,0,0,0,4,0,2,1,-3,0,0,0,0,4,2
48,6,8,1,2,0,10,12,1,5,-1,1,2,0,5,9,1,5,8,1,2,0,9,7,1,7,-4,0,0,0,3,10,1,1,5,0,0,0,7,10,3,7,-2,0,0,0,7,8,3,0,5,0,0,0,3,12,3,7,-2,0,0,0,7,8,3
49,1,2,1,2,0,2,5,0,2,2,0,2,0,-3,6,0,-4,4,0,0,0,0,3,0,2,3,0,0,0,-3,3,2,-5,5,0,0,0,0,3,2,1,-3,0,0,0,0,1,2,-2,-3,0,0,0,-4,5,2,-2,5,0,0,0,0,1,2
50,3,8,0,2,0,5,5,0,1,9,0,2,0,0,2,0,7,8,0,2,0,2,-1,0,2,-1,0,0,0,0,2,2,1,6,-1,0,0,0,4,2,4,-4,-1,0,0,2,1,2,-2,6,-1,0,0,-2,5,2,4,-2,-1,0,0,2,1,2
51,22,18,1,4,0,3,2,0,8,-1,0,4,0,6,0,0,2,3,0,4,0,0,3,2,5,-10,0,1,0,4,2,2,-1,-1,0,1,0,0,0,2,5,-9,0,1,0,4,1,2,2,-9,0,1,0,4,-1,2,2,-1,0,1,0,0,3,2
52,3,7,1,2,0,7,1,0,1,8,1,2,0,4,2,0,4,-3,0,2,0,2,-1,0,1,-3,0,0,0,4,1,2,0,4,0,0,0,0,4,2,4,-5,0,0,0,4,0,2,-2,5,0,0,0,0,4,2,4,-3,0,0,0,4,2,2
53,7,1,0,3,0,0,13,1,8,1,0,3,0,5,14,2,8,2,0,3,0,7,12,2,8,-11,0,0,0,3,15,2,2,-1,0,0,0,7,15,2,8,-9,0,0,0,7,13,2,2,-1,0,0,0,3,17,2,8,-9,0,0,0,7,13,2
54,0,7,0,3,1,26,27,0,-2,11,0,3,0,13,49,0,4,8,0,3,0,13,14,2,-5,7,0,0,0,13,14,2,1,-1,0,0,0,9,18,2,-2,-1,0,0,0,13,17,2,-2,7,0,0,0,9,15,2,1,-3,0,0,0,13,16,2
55,7,15,2,3,0,4,1,0,-2,8,0,2,0,9,5,2,1,-3,0,2,0,6,10,2,-2,-3,-1,2,0,2,4,2,-3,4,-1,0,0,-1,-3,0,1,-5,-1,0,0,3,3,2,-5,4,-1,0,0,6,0,2,1,-3,-1,0,1,6,12,0
56,4,1,0,4,0,6,23,2,0,4,0,4,1,11,51,1,5,-8,0,3,0,3,19,3,2,-8,0,1,0,1,23,3,1,-1,0,1,0,-1,23,3,5,-10,0,1,0,1,20,3,-1,0,0,1,0,-3,24,3,5,-9,0,1,0,1,23,3
57,5,6,2,2,0,9,15,0,2,6,3,2,0,12,13,0,10,-1,0,2,0,6,12,0,-6,25,2,1,0,10,10,0,-11,10,1,1,0,6,13,2,13,3,0,2,0,10,14,2,12,1,0,4,0,10,12,2,14,-3,2,1,0,6,16,2
58,-3,7,0,3,0,9,2,0,5,6,0,3,0,4,-1,2,0,2,0,2,0,2,10,3,-1,4,0,0,0,7,-6,1,2,-6,0,0,0,7,7,2,-4,4,0,0,0,5,12,3,2,-4,0,0,0,9,10,2,-4,4,0,0,0,7,15,0
59,8,-6,1,5,1,20,61,2,2,3,2,6,0,0,19,3,8,4,1,5,0,2,18,3,4,0,0,3,0,2,16,3,6,-12,0,4,0,-2,20,3,-1,0,0,4,0,2,16,3,4,-9,0,4,0,-2,20,3,0,-2,0,4,0,2,19,3
60,2,4,0,1,0,3,4,0,-3,6,0,1,0,5,2,0,0,-5,-1,1,0,5,-1,0,-6,2,-1,-1,0,0,3,2,0,-5,-1,-1,0,5,0,2,0,-7,-1,-1,0,0,3,2,-7,3,-1,-1,0,4,2,2,0,-6,-1,-1,0,0,0,2
61,6,7,0,2,0,8,-8,2,2,5,1,3,0,-4,9,1,5,13,3,0,0,0,7,1,2,6,0,2,0,0,2,1,2,-4,0,0,0,1,2,0,1,5,0,0,0,2,6,3,5,-6,0,0,0,4,8,2,-1,4,0,0,0,-2,5,1
62,14,8,3,2,0,5,19,1,9,-4,-1,1,0,7,19,1,4,-2,-1,1,0,3,18,1,3,0,-1,1,0,6,18,3,6,-10,-1,1,0,6,17,3,0,0,-1,1,0,2,20,3,6,-8,-1,1,0,7,17,3,0,0,-1,1,0,2,20,3
63,10,6,1,3,0,1,3,0,5,10,1,3,0,6,10,0,8,-3,0,3,0,9,9,2,2,5,0,1,0,6,8,2,8,-2,0,1,0,9,8,2,5,-2,0,1,0,9,7,2,4,5,0,1,0,5,10,2,8,-4,0,1,0,10,7,2
64,5,10,0,3,0,7,-16,1,3,0,0,2,0,22,2,1,2,7,0,0,0,11,3,2,6,-2,0,0,0,8,-8,1,0,7,0,0,0,2,-13,3,6,0,0,0,0,1,7,1,-1,7,0,0,0,4,-9,0,6,0,0,0,0,2,0,1
65,-3,7,1,3,0,8,20,0,3,-5,1,3,0,5,18,0,-3,2,1,3,0,9,15,2,2,-5,0,3,0,5,18,2,-1,-5,0,1,0,9,16,2,-2,2,0,1,0,8,16,2,2,-7,0,1,0,7,17,2,-4,3,0,1,0,9,15,2
66,1,10,1,0,1,18,46,0,-7,21,3,-1,0,9,9,0,4,-2,2,-2,0,7,12,0,-21,8,1,-2,0,5,13,2,-7,15,4,-3,0,7,10,2,-5,13,1,-1,0,3,14,2,2,14,3,-3,0,7,13,2,0,9,2,-1,0,3,11,2
67,2,7,1,3,0,5,2,-1,8,-3,1,3,0,0,3,-1,4,-4,1,3,0,2,2,-1,3,3,0,1,0,0,2,1,7,-6,0,1,0,0,3,1,1,3,0,1,0,3,1,1,7,-4,0,1,0,-2,4,1,0,3,0,1,0,2,3,1
68,1,7,1,5,0,5,52,0,26,16,3,3,0,8,17,0,16,17,1,8,0,9,12,0,6,-10,0,6,0,5,17,2,0,0,0,5,0,9,16,2,6,-9,0,5,0,6,15,2,45,64,2,13,0,9,15,2,0,3,0,5,0,7,15,2
69,-8,7,3,0,0,3,5,0,-8,9,2,1,0,-3,7,2,5,12,1,0,0,-1,4,2,13,-1,-1,2,0,-3,4,2,3,5,0,1,0,0,4,2,15,6,0,0,0,-2,4,2,9,-4,-1,2,0,-2,5,2,7,6,-1,1,0,1,3,2
70,-1,7,0,5,0,0,14,1,5,-3,0,5,0,1,2,2,4,-6,0,4,0,-3,4,2,-2,4,0,2,0,0,3,2,4,-5,0,2,0,-3,2,2,-2,3,0,2,0,0,2,2,4,-4,0,2,0,0,1,2,-2,3,0,2,0,-4,4,2
71,0,8,0,3,0,7,0,0,-2,12,0,3,0,6,0,0,1,-1,0,0,0,0,-1,0,-5,8,0,0,0,4,-1,2,1,0,0,0,0,0,3,2,-5,8,0,0,0,4,2,2,1,0,0,0,0,0,0,2,1,-2,0,0,0,4,1,2
72,4,8,0,2,0,2,5,0,5,8,0,2,0,-3,6,0,3,5,0,1,0,1,3,0,6,3,0,1,0,-2,3,2,-1,6,0,-1,0,-2,4,2,5,-2,0,-1,0,0,2,2,-1,6,0,-1,0,-4,5,2,5,-2,0,-1,0,0,2,2
73,4,5,0,3,0,0,1,0,1,9,0,3,0,4,1,0,5,4,0,2,0,0,1,0,-2,6,0,0,0,4,3,2,4,-2,0,0,0,2,2,2,4,-4,0,0,0,2,4,2,-2,7,0,0,0,4,1,2,4,-3,0,0,0,0,5,2
74,6,2,1,2,0,5,1,0,7,2,1,2,0,8,-1,0,7,3,1,2,0,4,-1,0,10,0,1,2,0,6,1,2,1,0,0,0,0,2,-1,2,7,-8,0,0,0,6,0,2,1,0,0,0,0,6,-2,2,7,-8,0,0,0,2,2,2
75,7,4,1,1,0,0,5,0,6,-5,1,1,0,-1,4,0,5,1,0,1,0,1,1,0,8,-8,0,-1,0,-4,4,2,2,1,0,-1,0,0,3,2,8,-6,0,-1,0,-4,1,2,1,1,0,-1,0,0,2,2,8,-6,0,-1,0,-2,1,2
76,-1,7,0,3,0,3,2,-1,-3,9,0,3,0,6,0,-1,0,-2,0,2,0,2,0,-1,-6,6,0,0,0,4,2,1,0,-2,0,0,0,0,0,1,0,-4,0,0,0,4,1,1,-6,7,0,0,0,4,-1,1,0,-3,0,0,0,0,3,1
77,8,6,1,2,0,3,2,0,6,10,1,2,0,6,-2,0,12,7,1,2,0,0,1,0,3,6,0,2,0,4,1,2,9,-2,0,2,0,2,0,2,6,-2,0,0,0,2,2,2,6,6,0,0,0,4,-1,2,9,-4,0,0,0,0,3,2
78,0,7,0,3,0,3,9,0,-2,11,0,3,0,6,-1,1,2,4,0,2,0,6,2,1,-4,6,0,2,0,0,0,1,1,-1,0,0,0,4,0,1,-5,7,0,0,0,0,4,1,1,-1,0,0,0,4,3,1,1,-3,0,0,0,0,1,1
79,6,9,0,3,0,1,4,0,8,-2,0,3,0,0,-1,0,2,7,0,3,0,0,-1,0,7,-2,0,0,0,-4,-1,2,1,6,0,0,0,0,2,2,7,-1,0,0,0,-4,0,2,1,7,0,0,0,0,1,2,7,-1,0,0,0,-2,0,2
80,1,5,0,5,0,1,10,0,-1,6,1,3,0,0,1,0,-1,-8,0,1,0,0,1,0,-8,2,0,1,0,-4,5,2,-1,-7,0,1,0,0,1,2,-7,1,0,1,0,-4,5,2,-1,-6,0,1,0,0,3,2,-7,1,0,1,0,-2,2,2
81,0,6,0,3,0,2,5,0,-2,9,0,3,0,-2,2,0,2,4,0,0,0,0,3,0,-5,6,0,0,0,-4,2,2,1,-2,0,0,0,0,3,2,-2,-2,0,0,0,0,1,2,-2,6,0,0,0,-4,5,2,1,-4,0,0,0,0,1,2
82,-1,7,0,3,0,3,6,0,-3,9,0,3,0,6,0,0,1,4,0,2,0,2,0,0,-2,4,0,2,0,4,1,2,-3,6,0,0,0,2,0,2,0,-4,0,0,0,2,2,2,-6,7,0,0,0,4,-1,2,0,-3,0,0,0,0,3,2
83,0,6,0,3,0,3,2,0,-4,10,0,3,0,6,0,0,1,-2,0,2,0,2,0,0,-6,5,0,0,0,4,-3,0,1,-2,0,0,0,0,0,2,-2,-2,0,0,0,4,1,2,-2,6,0,0,0,4,-1,2,1,-4,0,0,0,0,3,2
84,3,7,0,3,0,3,5,0,-1,10,0,3,0,-3,6,0,4,-2,0,2,0,1,3,0,-2,5,0,0,0,-1,3,2,4,-2,0,0,0,-2,4,2,4,-4,0,0,0,0,2,2,-3,6,0,0,0,-4,5,2,4,-3,0,0,0,0,1,2
85,7,5,1,3,0,6,2,0,14,22,2,0,0,3,4,0,4,-9,0,0,0,4,2,0,-1,-2,0,0,0,4,0,2,2,-7,0,0,0,0,4,2,2,-10,0,0,0,4,0,2,1,-1,0,0,0,0,4,2,5,-12,0,0,0,4,3,2
86,3,-2,0,3,0,5,25,4,9,-1,0,3,0,8,15,5,1,-3,0,2,0,6,19,5,6,-10,0,2,0,4,15,5,3,-10,0,2,0,6,16,5,3,-2,0,0,0,2,20,5,6,-12,0,0,0,6,16,5,0,-1,0,0,0,2,20,5
87,0,7,0,3,0,4,3,0,-4,11,0,3,0,7,1,0,1,-1,0,3,0,3,1,0,-6,6,0,0,0,5,-2,0,1,-1,0,0,0,3,1,2,-2,-1,0,0,0,3,3,2,-2,7,0,0,0,5,0,2,1,-3,0,0,0,1,4,2
88,6,2,0,2,0,18,24,0,10,0,0,1,0,6,1,2,4,4,0,1,0,0,-1,2,7,-9,0,0,0,4,1,2,1,0,0,0,0,2,0,2,7,-8,0,0,0,2,2,2,1,0,0,0,0,4,-1,2,7,-8,0,0,0,0,3,2
89,0,6,0,2,0,3,2,0,-2,10,0,2,0,6,-2,0,4,7,0,2,0,0,1,0,-4,5,-1,2,0,4,-3,0,1,-2,-1,0,0,2,0,2,-2,-2,-1,0,0,2,2,2,-2,6,-1,0,0,4,-1,2,1,-4,-1,0,0,0,3,2
90,5,2,2,1,0,3,3,-1,7,-3,0,3,0,0,-2,1,5,-4,0,1,0,-4,1,1,3,2,0,0,0,-2,-2,1,7,-7,0,0,0,0,-1,1,1,2,0,0,0,-4,3,1,7,-5,0,0,0,0,-1,1,0,2,0,0,0,-4,3,1
91,5,2,0,3,0,6,2,0,6,2,0,3,0,2,3,0,4,4,0,3,0,4,2,0,6,-10,0,0,0,4,1,2,0,0,0,0,0,0,4,2,6,-8,0,0,0,5,1,2,0,0,0,0,0,0,4,2,6,-8,0,0,0,4,3,2
92,6,2,0,3,0,1,3,0,10,0,0,3,0,4,-3,0,1,1,0,0,0,4,-1,0,7,-9,0,0,0,-2,2,2,1,-1,0,0,0,2,-2,2,7,-8,0,0,0,-2,2,2,1,-1,0,0,0,2,1,2,7,-8,0,0,0,-2,-1,2
93,2,6,0,3,0,0,4,0,-2,11,0,3,0,0,-1,0,3,-3,0,2,0,0,-2,0,-3,6,0,0,0,-4,3,2,3,-2,0,0,0,0,2,2,0,-2,0,0,0,-3,1,2,0,6,0,0,0,0,1,2,3,-4,0,0,0,-2,0,2
94,1,5,1,2,0,3,5,0,4,-4,1,2,0,-2,2,0,-1,7,1,2,0,2,0,0,4,-3,0,0,0,-4,3,2,-2,4,0,0,0,0,3,2,4,-3,0,0,0,-2,2,2,4,-5,0,0,0,-2,4,2,-3,5,0,0,0,0,1,2
95,2,19,2,4,0,1,4,0,2,9,1,1,0,3,2,0,4,-3,0,2,0,2,-1,0,0,4,0,2,0,-2,3,0,5,-3,0,2,0,3,0,2,3,-4,0,2,0,-2,3,2,3,4,0,2,0,2,2,2,6,-6,0,2,0,-1,1,2
96,4,12,4,3,0,7,2,0,-1,24,3,-1,0,2,3,0,13,22,4,-2,0,2,-1,2,9,14,2,0,0,4,0,2,14,21,3,0,0,0,4,2,15,9,2,-1,0,4,0,2,9,9,0,3,0,0,4,2,9,21,1,3,0,4,3,2
97,0,7,0,3,0,5,2,0,-5,8,0,2,0,6,1,0,1,-2,0,0,0,0,0,0,-5,6,0,0,0,4,3,2,1,-1,0,0,0,0,1,2,-6,6,0,0,0,4,2,2,1,-1,0,0,0,2,1,2,1,-3,0,0,0,2,3,2
98,0,9,0,2,0,5,2,0,6,-2,0,2,0,1,4,0,-2,5,0,1,0,3,2,0,5,-2,0,1,0,0,2,2,-1,5,0,-1,0,0,3,2,5,-2,0,-1,0,3,1,2,5,-4,0,-1,0,-2,4,2,-1,7,0,-1,0,2,3,2
