,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
41,8,9,0,2,0,3,9,1,7,-2,0,1,0,2,3,2,0,7,0,0,0,-1,2,2,6,-1,0,0,0,1,0,2,-1,6,0,0,0,-3,3,2,6,-1,0,0,0,1,-1,2,3,-1,0,0,0,-3,3,2,3,7,0,0,0,1,1,2
42,8,7,0,2,0,3,10,1,7,2,0,0,0,0,4,2,1,4,0,0,0,1,2,2,6,-3,0,0,0,2,1,2,0,5,0,0,0,-3,4,2,6,-3,0,0,0,2,1,2,3,-3,0,0,0,-3,4,2,3,5,0,0,0,1,3,2
43,0,8,0,2,0,4,9,1,-5,6,0,0,0,0,0,2,1,5,0,0,0,0,2,2,-6,7,0,0,0,2,0,2,0,-1,0,0,0,-2,3,2,-3,-1,0,0,0,2,0,2,-3,7,0,0,0,-2,3,2,0,-3,0,0,0,2,1,2
44,-3,11,0,2,0,4,8,1,0,11,0,1,0,2,1,2,1,-1,0,1,0,-2,4,2,-6,7,0,0,0,2,0,2,0,0,0,0,0,-2,4,2,-7,7,0,0,0,2,3,2,0,0,0,0,0,-2,1,2,-3,0,0,0,0,2,2,2
45,9,2,0,2,0,4,9,1,7,-10,0,0,0,-2,1,2,1,-1,0,0,0,2,1,2,7,-8,0,0,0,2,0,2,0,-1,0,0,0,-2,3,2,7,-8,0,0,0,3,0,2,4,-8,0,0,0,-2,3,2,3,-1,0,0,0,2,2,2
46,2,7,0,2,0,3,9,1,-5,10,0,1,0,6,-1,2,0,-2,0,0,0,4,1,2,0,-4,0,0,0,0,4,2,-7,6,0,0,0,4,0,2,0,-3,0,0,0,0,4,2,-6,5,0,0,0,4,3,2,0,-2,0,0,0,0,1,2
47,9,6,0,2,0,3,10,1,2,4,0,0,0,-3,2,2,7,-3,0,0,0,-1,-1,2,7,-5,0,0,0,1,0,2,1,6,0,0,0,-3,4,2,7,-4,0,0,0,1,0,2,1,5,0,0,0,-3,4,2,7,-3,0,0,0,1,3,2
48,6,10,0,2,0,7,5,1,7,-1,0,1,0,7,1,2,0,6,0,0,0,0,2,2,7,-1,0,0,0,4,1,2,4,-1,0,0,0,1,0,2,3,6,0,0,0,4,0,2,7,-3,0,0,0,4,-2,2,1,6,0,0,0,0,2,2
49,9,2,0,2,0,5,10,1,8,-3,0,0,0,4,-2,2,1,0,0,0,0,6,0,2,7,-8,0,0,0,2,3,2,1,-1,0,0,0,6,2,2,7,-8,0,0,0,2,0,2,7,-10,0,0,0,6,1,2,0,0,0,0,0,4,0,2
50,6,10,0,2,0,3,11,1,8,5,0,0,0,2,-1,2,1,7,0,0,0,4,0,2,7,-1,0,0,0,0,4,2,4,-1,0,0,0,4,3,2,3,6,0,0,0,0,1,2,7,-3,0,0,0,4,2,2,1,6,0,0,0,2,1,2
51,2,6,0,2,0,5,9,1,-3,9,0,1,0,0,3,2,1,4,0,0,0,3,2,2,-2,4,0,0,0,0,1,2,-3,6,0,0,0,3,1,2,0,-4,0,0,0,3,-1,2,-6,6,0,0,0,-1,3,2,0,-2,0,0,0,3,-1,2
52,8,10,0,2,0,3,10,1,6,-1,0,1,0,4,-1,2,0,7,0,0,0,6,1,2,6,0,0,0,0,0,3,2,0,7,0,0,0,4,2,2,6,0,0,0,0,0,0,2,6,-2,0,0,0,4,1,2,0,9,0,0,0,2,0,2
53,2,6,0,2,0,3,9,1,-3,9,0,1,0,6,-1,2,0,-2,0,0,0,2,1,2,-6,6,0,0,0,2,3,2,0,-2,0,0,0,4,0,2,0,-4,0,0,0,0,4,2,-6,7,0,0,0,4,0,2,0,-3,0,0,0,0,4,2
54,6,11,0,2,0,7,7,1,7,0,0,0,0,6,2,2,1,8,0,0,0,2,0,2,7,0,0,0,0,6,1,2,4,0,0,0,14,110,158,0,4,8,0,0,0,6,1,2,7,-2,0,0,0,5,1,2,1,8,0,0,0,4,2,2
55,2,6,0,2,0,-4,15,2,-5,5,0,0,0,4,9,3,1,4,0,0,0,5,-7,6,-3,-2,0,0,0,3,10,3,-3,6,0,0,0,9,-2,3,0,-4,0,0,0,-1,6,2,-6,6,0,0,0,0,11,5,0,-2,0,0,0,-1,12,5
56,6,10,0,2,0,7,6,1,8,5,0,0,0,6,1,2,2,6,0,0,0,0,-1,2,8,5,0,0,0,4,2,2,4,-1,0,0,0,0,0,2,4,7,0,0,0,4,1,2,7,-3,0,0,0,2,0,2,1,7,0,0,0,2,2,2
57,5,5,0,2,0,3,10,1,0,8,0,1,0,3,2,2,4,3,0,0,0,4,0,2,0,-3,0,0,0,0,3,2,0,5,0,0,0,4,2,2,3,-5,0,0,0,1,1,2,-3,6,0,0,0,4,1,2,3,-4,0,0,0,2,0,2
58,8,9,0,2,0,3,10,1,9,7,0,1,0,0,3,2,3,10,0,1,0,5,0,2,6,-1,0,0,0,0,3,2,0,7,0,0,0,4,2,2,6,-1,0,0,0,0,0,2,3,-1,0,0,0,4,1,2,3,7,0,0,0,4,-1,2
59,9,2,0,2,0,3,10,1,10,0,0,1,0,-1,-1,2,2,-1,0,0,0,3,2,2,8,-2,0,0,0,-1,0,2,1,0,0,0,0,3,1,2,7,-8,0,0,0,1,0,2,4,-8,0,0,0,1,2,2,4,0,0,0,0,3,-1,2
60,18,-1,3,5,0,0,10,1,6,4,2,3,0,-4,3,2,-4,6,2,8,0,0,2,2,10,-2,1,3,0,-4,0,2,13,7,2,5,0,0,1,2,13,-5,1,6,14,103,150,6,8,-2,2,4,0,-3,1,2,0,-2,1,3,0,0,1,2
61,2,6,0,2,0,4,9,1,-3,9,0,1,0,-1,4,2,0,-2,0,0,0,3,1,2,-3,-2,0,0,0,1,1,2,-3,6,0,0,0,0,2,2,0,-4,0,0,0,2,-1,2,-6,6,0,0,0,-2,3,2,0,-2,0,0,0,2,-1,2
62,6,6,0,2,0,3,8,1,-2,6,0,0,0,4,-2,2,4,-2,0,0,0,0,1,2,1,-2,0,0,0,4,1,2,0,5,0,0,0,4,-1,2,4,-4,0,0,0,0,3,2,-2,6,0,0,0,4,-1,2,4,-3,0,0,0,0,3,2
63,8,7,0,2,0,7,7,1,1,5,0,0,0,4,0,2,6,-2,0,0,0,0,3,2,6,-4,0,0,0,4,-1,2,-1,6,0,0,0,0,3,2,6,-3,0,0,0,4,2,2,0,5,0,0,0,0,0,2,6,-2,0,0,0,4,1,2
64,9,1,0,2,0,3,10,1,8,-10,0,1,0,-1,3,2,1,-2,0,0,0,1,2,2,7,-9,0,0,0,1,0,2,0,-2,0,0,0,-3,4,2,7,-9,0,0,0,1,0,2,4,-9,0,0,0,-3,4,2,4,-1,0,0,0,1,3,2
65,2,6,0,2,0,4,10,1,-5,5,0,0,0,-1,3,2,1,4,0,0,0,2,2,2,-2,4,0,0,0,0,2,2,-3,6,0,0,0,0,3,2,0,-4,0,0,0,2,0,2,-6,7,0,0,0,-2,4,2,0,-3,0,0,0,2,3,2
66,2,6,0,2,0,4,10,0,-3,9,0,1,0,2,0,1,1,4,0,0,0,4,-2,1,-2,4,0,0,0,0,1,1,-3,6,0,0,0,4,1,1,0,-4,0,0,0,2,0,1,-6,6,0,0,0,2,2,1,0,-2,0,0,0,4,-1,1
67,2,7,0,2,0,3,10,1,-3,9,0,1,0,2,0,2,0,-2,0,0,0,7,2,2,0,-4,0,0,0,0,3,2,-6,7,0,0,0,4,2,2,0,-3,0,0,0,0,0,2,-6,6,0,0,0,4,1,2,0,-2,0,0,0,4,-1,2
68,2,7,0,2,0,4,8,1,-6,6,0,0,0,2,1,2,0,-2,0,0,0,-2,0,2,0,-4,0,0,0,2,1,2,-6,7,0,0,0,-2,0,2,0,-3,0,0,0,2,3,2,-6,6,0,0,0,-2,1,2,0,-2,0,0,0,2,2,2
69,4,11,0,2,0,4,9,1,10,9,0,1,0,-1,4,2,1,7,0,0,0,2,2,2,7,-1,0,0,0,-1,1,2,7,-3,0,0,0,2,1,2,1,8,0,0,0,2,-1,2,7,-2,0,0,0,-2,3,2,1,7,0,0,0,2,-1,2
70,6,3,0,2,0,4,9,1,8,-2,0,0,0,2,1,2,1,0,0,0,0,-2,5,2,7,-8,0,0,0,2,1,2,4,-8,0,0,0,-2,5,2,4,0,0,0,0,2,4,2,7,-10,0,0,0,-2,2,2,1,0,0,0,0,2,3,2
71,9,1,0,2,0,5,8,1,7,-11,0,0,0,4,3,2,1,-1,0,0,0,0,2,2,7,-9,0,0,0,4,2,2,1,-1,0,0,0,2,2,2,7,-9,0,0,0,2,3,2,4,-9,0,0,0,4,0,2,4,-1,0,0,0,0,4,2
72,9,3,0,2,0,3,10,1,8,-3,0,0,0,2,0,2,2,1,0,0,0,4,-1,2,8,-2,0,0,0,0,3,2,1,1,0,0,0,4,2,2,7,-7,0,0,0,0,0,2,1,1,0,0,0,4,1,2,7,-7,0,0,0,4,-1,2
73,6,8,0,2,0,5,9,1,7,6,0,1,0,1,0,2,1,10,0,1,0,5,-1,2,4,-3,0,0,0,2,3,2,-2,6,0,0,0,3,1,2,4,-2,0,0,0,3,-1,2,-2,6,0,0,0,-1,3,2,4,-2,0,0,0,3,-1,2
74,4,8,0,2,0,3,9,1,2,8,0,1,0,4,2,2,0,10,0,1,0,5,1,2,2,-4,0,0,0,0,4,2,-4,5,0,0,0,5,1,2,2,-2,0,0,0,0,4,2,-5,5,0,0,0,4,3,2,2,-2,0,0,0,0,1,2
75,6,10,0,2,0,-1,16,0,8,5,0,0,0,3,2,1,2,6,0,0,0,5,1,1,7,-1,0,0,0,0,3,1,4,-1,0,0,0,5,0,1,4,7,0,0,0,0,3,1,7,-3,0,0,0,4,1,1,1,7,0,0,0,2,0,1
76,5,6,0,2,0,4,8,0,0,9,0,1,0,5,3,1,4,4,0,0,0,-1,5,1,1,4,0,0,0,3,1,1,0,6,0,0,0,-2,4,1,3,-4,0,0,0,2,3,1,-3,6,0,0,0,-1,2,1,3,-2,0,0,0,2,2,1
77,6,11,0,2,0,4,9,1,7,-1,0,1,0,-2,1,2,1,7,0,0,0,2,1,2,7,0,0,0,0,2,0,2,4,0,0,0,0,-2,3,2,3,7,0,0,0,3,0,2,7,-2,0,0,0,-2,3,2,1,8,0,0,0,2,2,2
78,4,10,0,2,0,3,9,1,8,5,0,0,0,6,-1,2,4,-1,0,0,0,2,2,2,4,7,0,0,0,2,3,2,7,-3,0,0,0,4,0,2,1,7,0,0,0,0,4,2,7,-1,0,0,0,4,0,2,1,7,0,0,0,0,4,2
79,2,6,0,2,0,4,10,1,-6,6,0,0,0,2,3,2,0,-2,0,0,0,0,-1,2,-3,-2,0,0,0,2,1,2,-4,5,0,0,0,-2,4,2,0,-4,0,0,0,2,0,2,-6,6,0,0,0,-2,4,2,0,-2,0,0,0,2,2,2
80,5,11,0,2,0,6,9,1,9,10,0,1,0,2,0,2,1,12,0,1,0,4,2,2,6,0,0,0,0,0,0,2,3,0,0,0,0,4,1,2,2,7,0,0,0,4,-1,2,6,-2,0,0,0,0,3,2,0,7,0,0,0,4,-1,2
81,6,3,0,2,0,3,11,1,8,-7,0,1,0,4,0,2,0,-1,0,0,0,4,0,2,7,-8,0,0,0,0,4,2,4,-8,0,0,0,4,3,2,3,-1,0,0,0,1,2,2,7,-10,0,0,0,4,2,2,1,0,0,0,0,2,2,2
82,2,6,0,2,0,5,7,1,-6,6,0,0,0,3,3,2,0,-2,0,0,0,0,2,2,-3,-2,0,0,0,3,0,2,-4,5,0,0,0,-2,3,2,0,-4,0,0,0,2,2,2,-6,6,0,0,0,-2,0,2,0,-2,0,0,0,2,1,2
83,4,-2,3,3,0,6,8,1,3,-2,0,5,0,7,3,2,4,-6,-1,5,0,1,4,2,17,9,0,5,0,5,1,2,1,2,0,7,0,0,4,2,2,-7,1,6,0,4,3,2,0,-1,2,6,0,0,1,2,-4,-5,0,5,0,-10,2,2
84,4,5,1,3,0,1,9,1,18,-1,2,0,0,3,2,2,6,-1,1,0,0,-3,4,2,0,8,2,1,0,2,1,2,1,9,1,1,0,-3,4,2,1,2,1,1,0,1,2,2,1,13,1,1,0,0,2,2,-4,13,3,1,0,-1,3,2
85,9,2,0,2,0,3,10,1,8,-3,0,0,0,0,-1,2,1,0,0,0,0,4,0,2,7,-8,0,0,0,0,3,2,0,-1,0,0,0,4,2,2,7,-8,0,0,0,0,0,2,4,-8,0,0,0,4,1,2,3,-1,0,0,0,4,-1,2
86,6,10,0,2,0,3,9,1,10,8,0,1,0,4,2,2,2,6,0,0,0,2,2,2,7,-1,0,0,0,2,3,2,4,-1,0,0,0,4,1,2,4,7,0,0,0,0,4,2,7,-3,0,0,0,4,0,2,1,8,0,0,0,0,4,2
87,6,6,0,2,0,3,10,1,-1,5,0,1,0,2,0,2,4,-2,0,0,0,4,0,2,1,-2,0,0,0,0,3,2,0,5,0,0,0,4,2,2,4,-4,0,0,0,0,0,2,-2,5,0,0,0,4,1,2,4,-2,0,0,0,4,-1,2
88,6,8,0,2,0,3,11,1,1,-2,0,0,0,0,4,2,0,5,0,0,0,5,1,2,4,-4,0,0,0,0,4,2,-2,5,0,0,0,4,3,2,4,-2,0,0,0,1,2,2,-3,5,0,0,0,4,2,2,4,-2,0,0,0,4,0,2
89,9,8,0,2,0,3,9,1,10,6,0,1,0,6,-1,2,1,6,0,0,0,2,2,2,7,-2,0,0,0,2,3,2,0,5,0,0,0,4,0,2,7,-2,0,0,0,0,4,2,4,-2,0,0,0,4,0,2,3,5,0,0,0,0,4,2
90,5,3,0,2,0,5,8,1,9,1,0,1,0,5,3,2,0,0,0,0,0,1,2,2,6,-8,0,0,0,4,2,2,3,-8,0,0,0,2,2,2,3,0,0,0,0,2,3,2,6,-10,0,0,0,5,1,2,0,1,0,0,0,0,4,2
91,8,9,0,2,0,6,7,1,7,4,0,0,0,6,1,2,0,7,0,0,0,0,-1,2,6,-1,0,0,0,4,-1,2,0,7,0,0,0,0,3,2,6,-1,0,0,0,4,2,2,6,-3,0,0,0,0,0,2,0,8,0,0,0,4,1,2
92,8,9,0,2,0,7,8,1,7,4,0,0,0,4,1,2,1,6,0,0,0,0,5,2,7,5,0,0,0,4,2,2,0,7,0,0,0,0,5,2,6,-1,0,0,0,4,3,2,3,-1,0,0,0,2,2,2,3,7,0,0,0,2,4,2
93,5,6,0,2,0,5,6,1,-2,10,0,1,0,6,0,2,3,-2,0,0,0,0,2,2,0,-2,0,0,0,4,0,2,-1,5,0,0,0,2,-1,2,3,-4,0,0,0,2,1,2,-3,7,0,0,0,4,-2,2,3,-3,0,0,0,0,2,2
94,2,6,0,2,0,4,7,1,-7,5,0,0,0,-1,2,2,0,-2,0,0,0,2,0,2,-3,-2,0,0,0,-1,-1,2,-4,5,0,0,0,2,-1,2,0,-4,0,0,0,2,-3,2,-6,5,0,0,0,-2,1,2,0,-2,0,0,0,2,-3,2
95,6,6,0,2,0,6,7,1,-1,5,0,0,0,7,2,2,4,-2,0,0,0,0,3,2,1,-2,0,0,0,5,0,2,1,6,0,0,0,0,3,2,4,-4,0,0,0,4,2,2,-2,7,0,0,0,0,0,2,4,-3,0,0,0,4,1,2
96,7,6,0,1,0,5,6,1,0,4,0,-1,0,4,-3,2,5,-3,0,-1,0,0,0,2,5,-5,0,-1,0,4,-4,2,-1,6,0,-1,0,2,-1,2,5,-4,0,-1,0,2,1,2,-1,5,0,-1,0,4,-2,2,5,-3,0,-1,0,0,2,2
97,4,11,0,2,0,7,6,1,10,9,0,1,0,4,0,2,5,5,0,0,0,0,3,2,4,7,0,0,0,4,2,2,7,-3,0,0,0,0,0,2,1,8,0,0,0,4,1,2,7,-2,0,0,0,4,-1,2,1,7,0,0,0,0,3,2
98,6,3,0,2,0,3,10,1,7,-8,0,1,0,2,0,2,0,-1,0,0,0,4,-1,2,7,-8,0,0,0,0,3,2,4,-8,0,0,0,4,2,2,3,-1,0,0,0,1,1,2,7,-10,0,0,0,4,1,2,1,0,0,0,0,4,0,2
99,2,7,0,2,0,4,7,1,-5,6,0,0,0,-2,-3,2,0,-1,0,0,0,2,0,2,-6,6,0,0,0,-2,-2,2,0,-1,0,0,0,2,-1,2,0,-3,0,0,0,2,-3,2,-7,7,0,0,0,-2,1,2,0,-2,0,0,0,2,-3,2
